num,name,variant,domain_goswami,is_medical,content_group,name_group,detector,fit_on,max_features,seed,n_fit,window,n_estimators,mode,n,train_end,start0,stop0,max_anom,thr_b0,thr_bw,n_normal_b0,n_normal_bw,p1_b0,p1_bw,argmax0,p2_archive,p2_brief,max_support,p1_support_bw,train_max,train_p99,train_selfmatch_max,n_selfmatch,n_const_train,fit_s,score_s,score_file
26,DISTORTEDInternalBleeding15,DISTORTED,ABP,True,cg026,InternalBleeding15,MatrixProfile,train_prefix,NA,0,1700,173,NA,ab_join,7601,1700,5683,5854,5.059293854491566,4.451685428592198,2.2639655092889743,5730,5384,True,True,5893,True,True,6.375258868681381,True,1.7838023715753624,1.7657724991691572,7.839767001846972e-07,1528,0,0.0,0.125,results/gate1/MatrixProfile/scores/026_train_prefix_ab_join_seed0.npy
27,DISTORTEDInternalBleeding16,DISTORTED,ABP,True,cg027,InternalBleeding16,MatrixProfile,full,NA,0,7501,183,NA,self_join,7501,1200,4186,4199,1.554751511513534,1.9142965035190067,1.7638706406026436,6288,5922,False,False,6717,False,False,2.1510526474048404,True,1.4889646334682314,1.469689698593892,1.4889646334682314,1018,0,0.0,0.2178,results/gate1/MatrixProfile/scores/027_full_self_join_seed0.npy
27,DISTORTEDInternalBleeding16,DISTORTED,ABP,True,cg027,InternalBleeding16,MatrixProfile,train_prefix,NA,0,1200,183,NA,ab_join,7501,1200,4186,4199,2.0553447294041365,2.600325560392501,2.573993842586319,6288,5922,False,False,4279,True,True,2.792828823071825,True,1.8973746398899831,1.8409022980269982,7.807127772229753e-07,1018,0,0.0,0.1255,results/gate1/MatrixProfile/scores/027_train_prefix_ab_join_seed0.npy
28,DISTORTEDInternalBleeding17,DISTORTED,ABP,True,cg027,InternalBleeding17,MatrixProfile,full,NA,0,7500,183,NA,self_join,7500,1600,3197,3309,3.9085950021936964,2.9676798119602017,2.5619531511406244,5788,5422,True,True,3225,True,True,3.9085950021936964,True,4.071259875247458,3.7880965419587365,4.071259875247458,1418,0,0.0,0.1721,results/gate1/MatrixProfile/scores/028_full_self_join_seed0.npy
28,DISTORTEDInternalBleeding17,DISTORTED,ABP,True,cg027,InternalBleeding17,MatrixProfile,train_prefix,NA,0,1600,183,NA,ab_join,7500,1600,3197,3309,4.088024270375279,3.3940433403637917,3.167291510861348,5788,5422,True,True,3236,True,True,4.088024270375279,True,1.6819247351924378,1.5173659215982007,1.4253799967250966e-06,1418,0,0.0,0.1061,results/gate1/MatrixProfile/scores/028_train_prefix_ab_join_seed0.npy
29,DISTORTEDInternalBleeding18,DISTORTED,ABP,True,cg027,InternalBleeding18,MatrixProfile,full,NA,0,7500,183,NA,self_join,7500,2300,4484,4587,1.8613738777220903,1.720734584956797,1.760155598670639,5097,4731,True,True,5367,False,False,1.8613738777220903,True,2.1184221938881973,1.9435409580300722,2.1184221938881973,2118,0,0.0,0.3092,results/gate1/MatrixProfile/scores/029_full_self_join_seed0.npy
29,DISTORTEDInternalBleeding18,DISTORTED,ABP,True,cg027,InternalBleeding18,MatrixProfile,train_prefix,NA,0,2300,183,NA,ab_join,7500,2300,4484,4587,1.8692563798479078,1.9974722670981508,1.9604231045382214,5097,4731,False,False,4251,False,False,1.8692563798479078,False,1.2522996737498064,1.0626888419751919,1.0474361044639333e-06,2118,0,0.0,0.1721,results/gate1/MatrixProfile/scores/029_train_prefix_ab_join_seed0.npy
30,DISTORTEDInternalBleeding19,DISTORTED,ABP,True,cg027,InternalBleeding19,MatrixProfile,full,NA,0,7500,183,NA,self_join,7500,3000,4186,4197,2.096891317188194,2.2517248821346736,1.5610129710795069,4489,4123,False,True,4258,True,True,2.57936630927069,True,1.7216288633332348,1.557482673502509,1.7216288633332348,2818,0,0.0,0.2485,results/gate1/MatrixProfile/scores/030_full_self_join_seed0.npy
30,DISTORTEDInternalBleeding19,DISTORTED,ABP,True,cg027,InternalBleeding19,MatrixProfile,train_prefix,NA,0,3000,183,NA,ab_join,7500,3000,4186,4197,2.096891317188194,2.2517248821346736,1.72136755761088,4489,4123,False,True,4258,True,True,2.57936630927069,True,1.233383877032737,1.1459806196557758,1.29073648385428e-06,2818,0,0.0,0.2885,results/gate1/MatrixProfile/scores/030_train_prefix_ab_join_seed0.npy
31,DISTORTEDInternalBleeding20,DISTORTED,ABP,True,cg027,InternalBleeding20,MatrixProfile,full,NA,0,7500,183,NA,self_join,7500,2700,5758,5919,10.046946208369972,3.3941645878613396,2.0291408965901323,4639,4273,True,True,5894,True,True,10.046946208369972,True,2.0315355485728293,1.7465528828953774,2.0315355485728293,2518,0,0.0,0.3215,results/gate1/MatrixProfile/scores/031_full_self_join_seed0.npy
31,DISTORTEDInternalBleeding20,DISTORTED,ABP,True,cg027,InternalBleeding20,MatrixProfile,train_prefix,NA,0,2700,183,NA,ab_join,7500,2700,5758,5919,10.564921755728006,3.4755328675425052,2.0309357987077505,4639,4273,True,True,5891,True,True,10.564921755728006,True,1.0742841574466004,1.003977186360189,1.5084803980402665e-06,2518,0,0.0,0.2141,results/gate1/MatrixProfile/scores/031_train_prefix_ab_join_seed0.npy
32,DISTORTEDInternalBleeding4,DISTORTED,ABP,True,cg032,InternalBleeding4,MatrixProfile,full,NA,0,7321,178,NA,self_join,7321,1000,4674,5033,10.353540020004383,3.4548617715136576,1.847165096636327,5962,5606,True,True,4771,True,True,10.353540020004383,True,1.4502766602637787,1.4092629723043737,1.4502766602637787,823,0,0.0,0.3548,results/gate1/MatrixProfile/scores/032_full_self_join_seed0.npy
32,DISTORTEDInternalBleeding4,DISTORTED,ABP,True,cg032,InternalBleeding4,MatrixProfile,train_prefix,NA,0,1000,178,NA,ab_join,7321,1000,4674,5033,14.867040819203636,3.859601645733312,2.490985264445758,5962,5606,True,True,4781,True,True,14.867040819203636,True,1.732646699536674,1.6673542164523947,9.110448579569323e-07,823,0,0.0,0.1775,results/gate1/MatrixProfile/scores/032_train_prefix_ab_join_seed0.npy
33,DISTORTEDInternalBleeding5,DISTORTED,ABP,True,cg033,InternalBleeding5,MatrixProfile,full,NA,0,7415,173,NA,self_join,7415,4000,6199,6370,12.344529231279783,6.493140838300464,2.2830379565665653,3244,2898,True,True,6246,True,True,12.344529231279783,True,1.945797183306592,1.8405459726175266,1.945797183306592,3828,0,0.0,0.3,results/gate1/MatrixProfile/scores/033_full_self_join_seed0.npy
33,DISTORTEDInternalBleeding5,DISTORTED,ABP,True,cg033,InternalBleeding5,MatrixProfile,train_prefix,NA,0,4000,173,NA,ab_join,7415,4000,6199,6370,12.585485439007975,6.98941093760409,2.369921766764777,3244,2898,True,True,6244,True,True,12.585485439007975,True,1.252746256083856,1.0995744692150047,1.6398049169465644e-06,3828,0,0.0,0.2225,results/gate1/MatrixProfile/scores/033_train_prefix_ab_join_seed0.npy
34,DISTORTEDInternalBleeding6,DISTORTED,ABP,True,cg034,InternalBleeding6,MatrixProfile,full,NA,0,7654,154,NA,self_join,7654,1500,3473,3629,7.940251688095744,5.9045945387791505,1.8476683454474307,5998,5690,True,True,3737,True,False,7.940251688095744,True,1.9342566689249883,1.873029564175126,1.9342566689249883,1347,0,0.0,0.2792,results/gate1/MatrixProfile/scores/034_full_self_join_seed0.npy
34,DISTORTEDInternalBleeding6,DISTORTED,ABP,True,cg034,InternalBleeding6,MatrixProfile,train_prefix,NA,0,1500,154,NA,ab_join,7654,1500,3473,3629,8.559535631501886,7.198224385116875,2.4371974936553333,5998,5690,True,True,3737,True,False,8.559535631501886,True,1.790386753625399,1.7357500749389556,9.608649578782027e-07,1347,0,0.0,0.2157,results/gate1/MatrixProfile/scores/034_train_prefix_ab_join_seed0.npy
35,DISTORTEDInternalBleeding8,DISTORTED,ABP,True,cg035,InternalBleeding8,MatrixProfile,full,NA,0,7501,165,NA,self_join,7501,2500,5864,5974,1.6752704619064207,1.731149901896219,1.5409573089516426,4891,4561,False,True,5816,True,True,1.9430064905164015,True,1.9066765062430844,1.7310278658801364,1.9066765062430844,2336,0,0.0,0.2738,results/gate1/MatrixProfile/scores/035_full_self_join_seed0.npy
35,DISTORTEDInternalBleeding8,DISTORTED,ABP,True,cg035,InternalBleeding8,MatrixProfile,train_prefix,NA,0,2500,165,NA,ab_join,7501,2500,5864,5974,2.0280317154631886,2.183320958280227,2.0099250146534957,4891,4561,False,True,7404,False,False,2.3997267845642396,True,1.360646339919213,1.2573829866169057,7.6563552490861e-07,2336,0,0.0,0.2086,results/gate1/MatrixProfile/scores/035_train_prefix_ab_join_seed0.npy
36,DISTORTEDInternalBleeding9,DISTORTED,ABP,True,cg036,InternalBleeding9,MatrixProfile,full,NA,0,7501,175,NA,self_join,7501,4200,6598,6681,1.0766367140606719,1.8365939401806675,1.8492955573994692,3218,2868,False,False,5367,False,False,1.3281202784496149,False,2.1462795505433867,2.036802706771874,2.1462795505433867,4026,0,0.0,0.337,results/gate1/MatrixProfile/scores/036_full_self_join_seed0.npy
36,DISTORTEDInternalBleeding9,DISTORTED,ABP,True,cg036,InternalBleeding9,MatrixProfile,train_prefix,NA,0,4200,175,NA,ab_join,7501,4200,6598,6681,1.1079208746746563,1.8365939401806675,1.8492955573994692,3218,2868,False,False,5367,False,False,1.5495165408716134,False,0.9753791203009368,0.9073511668850137,1.2310379476739694e-06,4026,0,0.0,0.3974,results/gate1/MatrixProfile/scores/036_train_prefix_ab_join_seed0.npy
37,DISTORTEDLab2Cmac011215EPG1,DISTORTED,EPG,False,cg037,Lab2Cmac011215EPG1,MatrixProfile,full,NA,0,30001,33,NA,self_join,30001,5000,17209,17260,3.7852550819255963,2.3309464225019263,2.3271612136256503,24950,24884,True,True,17230,True,True,3.7852550819255963,True,3.2148956471786754,2.275501091275809,3.2148956471786754,4968,0,0.0,3.108,results/gate1/MatrixProfile/scores/037_full_self_join_seed0.npy
37,DISTORTEDLab2Cmac011215EPG1,DISTORTED,EPG,False,cg037,Lab2Cmac011215EPG1,MatrixProfile,train_prefix,NA,0,5000,33,NA,ab_join,30001,5000,17209,17260,4.253168673039555,3.0653355661751482,3.068981700895439,24950,24884,True,True,22100,False,False,4.253168673039555,True,2.381832307468583,5.277468505107191e-07,6.575110993656579e-07,4968,0,0.0,1.1428,results/gate1/MatrixProfile/scores/037_train_prefix_ab_join_seed0.npy
38,DISTORTEDLab2Cmac011215EPG2,DISTORTED,EPG,False,cg037,Lab2Cmac011215EPG2,MatrixProfile,full,NA,0,29950,33,NA,self_join,29950,5000,27861,27932,4.649225929447017,2.3642006240510476,2.3556996466562534,24879,24813,True,True,27914,True,True,4.649225929447017,True,3.326747179507607,2.272813685318445,3.326747179507607,4968,0,0.0001,2.9266,results/gate1/MatrixProfile/scores/038_full_self_join_seed0.npy
38,DISTORTEDLab2Cmac011215EPG2,DISTORTED,EPG,False,cg037,Lab2Cmac011215EPG2,MatrixProfile,train_prefix,NA,0,5000,33,NA,ab_join,29950,5000,27861,27932,5.176637176807578,3.066989053808522,3.069108358191387,24879,24813,True,True,27914,True,True,5.176637176807578,True,2.1795199086375106,4.6097362930351553e-07,5.742266436814574e-07,4968,0,0.0001,0.9886,results/gate1/MatrixProfile/scores/038_train_prefix_ab_join_seed0.npy
39,DISTORTEDLab2Cmac011215EPG3,DISTORTED,EPG,False,cg037,Lab2Cmac011215EPG3,MatrixProfile,full,NA,0,29950,33,NA,self_join,29950,5000,16389,16420,5.176823766792128,2.3610589682129164,2.329285967985281,24919,24853,True,True,16400,True,True,5.176823766792128,True,3.173714451717408,2.3144552443432067,3.173714451717408,4968,0,0.0,2.9203,results/gate1/MatrixProfile/scores/039_full_self_join_seed0.npy
39,DISTORTEDLab2Cmac011215EPG3,DISTORTED,EPG,False,cg037,Lab2Cmac011215EPG3,MatrixProfile,train_prefix,NA,0,5000,33,NA,ab_join,29950,5000,16389,16420,5.44827722393159,3.122224509688172,3.0739746160424404,24919,24853,True,True,16399,True,True,5.44827722393159,True,2.129204993699875,5.481116222664571e-07,7.938278080145838e-07,4968,0,0.0,1.0833,results/gate1/MatrixProfile/scores/039_train_prefix_ab_join_seed0.npy
40,DISTORTEDLab2Cmac011215EPG4,DISTORTED,EPG,False,cg040,Lab2Cmac011215EPG4,MatrixProfile,full,NA,0,30066,34,NA,self_join,30066,6000,17389,17520,4.359308772850784,2.4066940370759426,2.377896947575512,23935,23867,True,True,17598,True,True,4.359308772850784,True,3.1377357007178643,2.2757116819554852,3.1377357007178643,5967,0,0.0001,3.1192,results/gate1/MatrixProfile/scores/040_full_self_join_seed0.npy
40,DISTORTEDLab2Cmac011215EPG4,DISTORTED,EPG,False,cg040,Lab2Cmac011215EPG4,MatrixProfile,train_prefix,NA,0,6000,34,NA,ab_join,30066,6000,17389,17520,5.686766220343293,3.3765081630949187,3.2723325946709947,23935,23867,True,True,17416,True,True,5.686766220343293,True,2.6594323030412577,0.0,2.1283115233608635e-07,5967,0,0.0001,1.2507,results/gate1/MatrixProfile/scores/040_train_prefix_ab_join_seed0.npy
41,DISTORTEDLab2Cmac011215EPG5,DISTORTED,EPG,False,cg041,Lab2Cmac011215EPG5,MatrixProfile,full,NA,0,29826,33,NA,self_join,29826,7000,17389,17520,4.634531037768354,2.3167450464878985,2.2988981510686255,22695,22629,True,True,17447,True,True,4.634531037768354,True,3.519799386284308,2.349341585305496,3.519799386284308,6968,0,0.0001,3.2035,results/gate1/MatrixProfile/scores/041_full_self_join_seed0.npy
41,DISTORTEDLab2Cmac011215EPG5,DISTORTED,EPG,False,cg041,Lab2Cmac011215EPG5,MatrixProfile,train_prefix,NA,0,7000,33,NA,ab_join,29826,7000,17389,17520,5.430467321505721,2.9765460469190996,2.9403550658562785,22695,22629,True,True,17441,True,True,5.430467321505721,True,1.3935925449904738,5.805718820923018e-07,9.908992092935025e-07,6968,0,0.0,1.2667,results/gate1/MatrixProfile/scores/041_train_prefix_ab_join_seed0.npy
42,DISTORTEDLab2Cmac011215EPG6,DISTORTED,EPG,False,cg042,Lab2Cmac011215EPG6,MatrixProfile,full,NA,0,29859,33,NA,self_join,29859,7000,12189,12420,3.9926287528401905,2.2851213509985873,2.269922622193448,22628,22562,True,True,12187,True,True,4.127664360587356,True,3.3762037602207937,2.4312097780442947,3.3762037602207937,6968,0,0.0003,3.0578,results/gate1/MatrixProfile/scores/042_full_self_join_seed0.npy
42,DISTORTEDLab2Cmac011215EPG6,DISTORTED,EPG,False,cg042,Lab2Cmac011215EPG6,MatrixProfile,train_prefix,NA,0,7000,33,NA,ab_join,29859,7000,12189,12420,5.223670508249469,2.923501710143376,2.9152255307062953,22628,22562,True,True,12260,True,True,5.223670508249469,True,1.7918281653571524,3.202883192927342e-07,4.36479405041838e-07,6968,0,0.0,1.2527,results/gate1/MatrixProfile/scores/042_train_prefix_ab_join_seed0.npy
43,DISTORTEDMesoplodonDensirostris,DISTORTED,Acceleration,False,cg043,MesoplodonDensirostris,MatrixProfile,full,NA,0,24667,45,NA,self_join,24667,10000,19279,19440,3.9686158191983205,4.916700874058771,4.919280415795267,14506,14416,False,False,14961,False,False,3.9686158191983205,False,6.857957920283732,5.1287399571906205,6.857957920283732,9956,0,0.0,2.4165,results/gate1/MatrixProfile/scores/043_full_self_join_seed0.npy
43,DISTORTEDMesoplodonDensirostris,DISTORTED,Acceleration,False,cg043,MesoplodonDensirostris,MatrixProfile,train_prefix,NA,0,10000,45,NA,ab_join,24667,10000,19279,19440,4.5168654110209285,5.077086158342379,5.078881087107406,14506,14416,False,False,14970,False,False,4.5168654110209285,False,1.6058211054220883,2.0872983495677765e-06,3.7574866871564717e-06,9956,0,0.0047,1.5556,results/gate1/MatrixProfile/scores/043_train_prefix_ab_join_seed0.npy
44,DISTORTEDPowerDemand1,DISTORTED,Power Demand,False,cg044,PowerDemand1,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,9000,18484,18821,11.422022248987737,7.407891716552834,7.340219306717289,20594,20258,True,True,18522,True,True,11.422022248987737,True,9.455356026497997,7.388136432584443,9.455356026497997,8833,0,0.0001,3.1918,results/gate1/MatrixProfile/scores/044_full_self_join_seed0.npy
44,DISTORTEDPowerDemand1,DISTORTED,Power Demand,False,cg044,PowerDemand1,MatrixProfile,train_prefix,NA,0,9000,168,NA,ab_join,29931,9000,18484,18821,12.657302837928626,8.090114010883871,7.9682717124614175,20594,20258,True,True,18778,True,True,12.657302837928626,True,4.125299838353599,4.7309720118008686e-07,5.794233708150262e-07,8833,0,0.0001,1.6972,results/gate1/MatrixProfile/scores/044_train_prefix_ab_join_seed0.npy
45,DISTORTEDPowerDemand2,DISTORTED,Power Demand,False,cg044,PowerDemand2,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,14000,23356,23717,4.743003880799029,7.1151991426522425,7.152634351558838,15570,15234,False,False,14229,False,False,4.743003880799029,False,9.326174932576041,6.30941049680675,9.326174932576041,13833,0,0.0001,2.8775,results/gate1/MatrixProfile/scores/045_full_self_join_seed0.npy
45,DISTORTEDPowerDemand2,DISTORTED,Power Demand,False,cg044,PowerDemand2,MatrixProfile,train_prefix,NA,0,14000,168,NA,ab_join,29931,14000,23356,23717,5.972452359776173,7.953668358453946,7.982890993742542,15570,15234,False,False,14230,False,False,5.972452359776173,False,6.409918090621141,1.8725726690775166e-06,2.06218289041593e-06,13833,0,0.0,2.021,results/gate1/MatrixProfile/scores/045_train_prefix_ab_join_seed0.npy
46,DISTORTEDPowerDemand3,DISTORTED,Power Demand,False,cg044,PowerDemand3,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,16000,23404,23477,6.433718196064197,7.068801940100175,7.076793453499345,13858,13522,False,False,22903,False,False,6.877387492960848,False,8.90676255496986,7.097635113572769,8.90676255496986,15833,0,0.0001,3.0211,results/gate1/MatrixProfile/scores/046_full_self_join_seed0.npy
46,DISTORTEDPowerDemand3,DISTORTED,Power Demand,False,cg044,PowerDemand3,MatrixProfile,train_prefix,NA,0,16000,168,NA,ab_join,29931,16000,23404,23477,6.433718196064197,7.477656843214824,7.482656124653451,13858,13522,False,False,26382,False,False,6.877387492960848,False,3.1163890030718107,3.838749404682594e-06,4.249104719310192e-06,15833,0,0.0001,2.3533,results/gate1/MatrixProfile/scores/046_train_prefix_ab_join_seed0.npy
47,DISTORTEDPowerDemand4,DISTORTED,Power Demand,False,cg044,PowerDemand4,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,18000,24004,24077,9.499964741585396,7.344235568541024,6.875605489641309,11858,11522,True,True,24085,True,True,9.608503114853466,True,8.681468084140132,7.306997595336885,8.681468084140132,17833,0,0.0003,2.6427,results/gate1/MatrixProfile/scores/047_full_self_join_seed0.npy
47,DISTORTEDPowerDemand4,DISTORTED,Power Demand,False,cg044,PowerDemand4,MatrixProfile,train_prefix,NA,0,18000,168,NA,ab_join,29931,18000,24004,24077,9.499964741585396,7.645562584953882,7.277434481932424,11858,11522,True,True,24085,True,True,9.608503114853466,True,2.5931357463247267,3.0963479356543387e-06,3.669681348495166e-06,17833,0,0.0001,2.5279,results/gate1/MatrixProfile/scores/047_train_prefix_ab_join_seed0.npy
48,DISTORTEDTkeepFifthMARS,DISTORTED,NASA,False,cg048,TkeepFifthMARS,MatrixProfile,full,NA,0,11334,98,NA,self_join,11334,3500,5987,6085,6.817061894890783,1.7028568744176993,1.0952841453874407,7736,7540,True,True,6038,True,True,6.817061894890783,True,1.0760562093385881,0.9858260150342508,1.0760562093385881,3403,0,0.0,0.7646,results/gate1/MatrixProfile/scores/048_full_self_join_seed0.npy
48,DISTORTEDTkeepFifthMARS,DISTORTED,NASA,False,cg048,TkeepFifthMARS,MatrixProfile,train_prefix,NA,0,3500,98,NA,ab_join,11334,3500,5987,6085,6.916855146320027,1.7073360156121982,1.2791655924807712,7736,7540,True,True,6038,True,True,6.916855146320027,True,0.6988392526430928,0.5560889012820176,7.943870386637354e-07,3403,0,0.0,0.273,results/gate1/MatrixProfile/scores/048_train_prefix_ab_join_seed0.npy
49,DISTORTEDTkeepFirstMARS,DISTORTED,NASA,False,cg048,TkeepFirstMARS,MatrixProfile,full,NA,0,11406,98,NA,self_join,11406,3500,5364,5380,0.9297220925314825,1.0415420239396722,1.0423405691944498,7890,7694,False,False,4474,False,False,0.9297220925314825,False,1.0973741780750417,0.926617634166326,1.0973741780750417,3403,0,0.0,0.5581,results/gate1/MatrixProfile/scores/049_full_self_join_seed0.npy
49,DISTORTEDTkeepFirstMARS,DISTORTED,NASA,False,cg048,TkeepFirstMARS,MatrixProfile,train_prefix,NA,0,3500,98,NA,ab_join,11406,3500,5364,5380,1.02368073689909,1.1807028241012751,1.1817259457585971,7890,7694,False,False,4478,False,False,1.0254748125767632,False,0.8137381788370671,0.6879085381484702,1.2429748030705883e-06,3403,0,0.0,0.426,results/gate1/MatrixProfile/scores/049_train_prefix_ab_join_seed0.npy
50,DISTORTEDTkeepForthMARS,DISTORTED,NASA,False,cg048,TkeepForthMARS,MatrixProfile,full,NA,0,11308,98,NA,self_join,11308,3500,5987,6085,1.169829321611093,1.0002013844981201,1.010769405048927,7710,7514,True,True,5277,False,False,1.169829321611093,True,1.1153624110380067,0.8806921357128505,1.1153624110380067,3403,0,0.0,0.5998,results/gate1/MatrixProfile/scores/050_full_self_join_seed0.npy
50,DISTORTEDTkeepForthMARS,DISTORTED,NASA,False,cg048,TkeepForthMARS,MatrixProfile,train_prefix,NA,0,3500,98,NA,ab_join,11308,3500,5987,6085,1.221314651178658,1.3608483642477553,1.3635256878662672,7710,7514,False,False,5277,False,False,1.221314651178658,False,0.7398877964218333,0.6182162491683182,5.900558791525164e-07,3403,0,0.0,0.5769,results/gate1/MatrixProfile/scores/050_train_prefix_ab_join_seed0.npy
51,DISTORTEDTkeepSecondMARS,DISTORTED,NASA,False,cg048,TkeepSecondMARS,MatrixProfile,full,NA,0,11388,98,NA,self_join,11388,3500,9329,9340,2.225253557945687,2.1769012018365146,1.123009002893035,7877,7681,True,True,9372,True,True,7.378133258120085,True,1.393881495737233,1.194557539671211,1.393881495737233,3403,0,0.0001,0.4621,results/gate1/MatrixProfile/scores/051_full_self_join_seed0.npy
51,DISTORTEDTkeepSecondMARS,DISTORTED,NASA,False,cg048,TkeepSecondMARS,MatrixProfile,train_prefix,NA,0,3500,98,NA,ab_join,11388,3500,9329,9340,2.3579636462970632,2.2856955883293923,1.218605494434552,7877,7681,True,True,9372,True,True,7.378133258120085,True,0.683291520255465,0.6161825572916803,8.727044143883182e-07,3403,0,0.0,0.4865,results/gate1/MatrixProfile/scores/051_train_prefix_ab_join_seed0.npy
52,DISTORTEDTkeepThirdMARS,DISTORTED,NASA,False,cg048,TkeepThirdMARS,MatrixProfile,full,NA,0,11308,98,NA,self_join,11308,3500,4710,4809,5.543256852744655,2.70357480725159,0.9934461337575655,7709,7513,True,True,4770,True,True,5.543256852744655,True,0.9193819534645103,0.8228789529021041,0.9193819534645103,3403,0,0.0,0.5213,results/gate1/MatrixProfile/scores/052_full_self_join_seed0.npy
52,DISTORTEDTkeepThirdMARS,DISTORTED,NASA,False,cg048,TkeepThirdMARS,MatrixProfile,train_prefix,NA,0,3500,98,NA,ab_join,11308,3500,4710,4809,5.548811366848255,2.796176945610961,1.2238569919824267,7709,7513,True,True,4770,True,True,5.548811366848255,True,0.6376321744549261,0.5881160339648666,9.673137883613992e-07,3403,0,0.0,0.245,results/gate1/MatrixProfile/scores/052_train_prefix_ab_join_seed0.npy
53,DISTORTEDWalkingAceleration1,DISTORTED,Acceleration,False,cg053,WalkingAceleration1,MatrixProfile,full,NA,0,6684,115,NA,self_join,6684,1500,2763,2995,6.970616683849772,10.134428497850875,10.15816051191565,4952,4722,False,False,5793,False,False,6.970616683849772,False,8.347897298872054,8.055824098985854,6.8981543508751075,1386,0,0.0,0.2271,results/gate1/MatrixProfile/scores/053_full_self_join_seed0.npy
53,DISTORTEDWalkingAceleration1,DISTORTED,Acceleration,False,cg053,WalkingAceleration1,MatrixProfile,train_prefix,NA,0,1500,115,NA,ab_join,6684,1500,2763,2995,8.163587030489689,11.030914778015681,11.042098638355693,4952,4722,False,False,4048,False,False,8.163587030489689,False,8.519654530618817,8.34224447633109,9.979328900726569e-07,1386,0,0.0,0.3009,results/gate1/MatrixProfile/scores/053_train_prefix_ab_join_seed0.npy
54,DISTORTEDWalkingAceleration5,DISTORTED,Acceleration,False,cg053,WalkingAceleration5,MatrixProfile,full,NA,0,6684,115,NA,self_join,6684,2700,5919,5979,10.878236325725771,10.588270113841796,10.45403126985284,3924,3694,True,True,5986,True,True,11.041728484364928,True,9.434257398852749,8.090322634158136,9.434257398852749,2586,0,0.0,0.4278,results/gate1/MatrixProfile/scores/054_full_self_join_seed0.npy
54,DISTORTEDWalkingAceleration5,DISTORTED,Acceleration,False,cg053,WalkingAceleration5,MatrixProfile,train_prefix,NA,0,2700,115,NA,ab_join,6684,2700,5919,5979,11.172053962259254,10.65434244717377,10.527113010895878,3924,3694,True,True,5983,True,True,11.420320148305604,True,6.668837507746139,6.323237516548313,1.3559237916561753e-06,2586,0,0.0,0.2703,results/gate1/MatrixProfile/scores/054_train_prefix_ab_join_seed0.npy
55,DISTORTEDapneaecg2,DISTORTED,ECG,True,cg055,apneaecg2,MatrixProfile,full,NA,0,38501,40,NA,self_join,38501,10000,20949,21100,5.563250322127067,4.208878283369871,4.209208836664663,28350,28270,True,True,35321,False,False,5.563250322127067,True,6.069294102391235,4.302720000856789,6.069294102391235,9961,0,0.0001,5.5075,results/gate1/MatrixProfile/scores/055_full_self_join_seed0.npy
55,DISTORTEDapneaecg2,DISTORTED,ECG,True,cg055,apneaecg2,MatrixProfile,train_prefix,NA,0,10000,40,NA,ab_join,38501,10000,20949,21100,6.017151522687695,4.589672795920956,4.590803398597905,28350,28270,True,True,19800,False,False,6.017151522687695,True,4.7618837410721415,2.344800749024695e-06,6.442404640550518e-06,9961,0,0.0001,2.157,results/gate1/MatrixProfile/scores/055_train_prefix_ab_join_seed0.npy
56,DISTORTEDapneaecg3,DISTORTED,ECG,True,cg056,apneaecg3,MatrixProfile,full,NA,0,38379,40,NA,self_join,38379,5000,11110,11211,6.917057976107443,4.160100513587131,4.133677028619667,33278,33198,True,True,11182,True,True,6.917057976107443,True,5.699570945496224,4.195219231982931,5.699570945496224,4961,0,0.0004,5.3902,results/gate1/MatrixProfile/scores/056_full_self_join_seed0.npy
